title,type-of-cuisine,ingredients,image-url,price_inr,rating,calories,diet_type
Mango Donut Cake With Chocolate Glaze,Continental,"baking powder,salt,mango pulp (puree),baking soda,vivatta maida,sugar,vanilla,dark chocolate,cocoa powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/firsttimercook/Mango_Donut_Doughnut_Cake_with_Chocolate_Glaze_1600.jpg,220,4.4,475,veg
Matar Paneer Kachori Korma - Green Peas And Paneer Kachori Curry,North Indian Recipes,"tomato,coriander (dhania) leaves,ajwain (carom seeds),onion,cumin seeds (jeera),turmeric powder,sunflower oil,salt,cardamom (elaichi) podsseeds,mace (javitri),cashews,flour (maida),garam masala powder,red chilli powder,curd,sugar,pepper,kasuri methi (dried fenugreek leaves),amchur (dry mango powder),paneer,green peas (matar),ginger garlic paste,cinnamon stick (dalchini),coriander powder,cloves (laung)",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,170,5,900,veg
Zucchini Roll Up Lasagne,Continental,"tomato,salt,red bell pepper (capsicum),rosemary,black pepper corns,mozzarella cheese,virgin olive oil,cloves garlic,red chilli flakes,basil leaves,sugar,onion,thyme leaves,green zucchini",https://lh4.googleusercontent.com/proxy/EG-kWc7b5gqVrXOriIpVK4ao-jNHc5WfpDzv2g0PV_yIhzAl4tAXAy_9q69f00QG-3odYcWYf2jb7keCIUv5DCp2xp16tSMiXnpn,440,4.2,500,veg
Thengai Sadam (A Quick and Healthy Coconut Rice),South Indian Recipes,"green chillies,salt,ginger,rice,mustard seeds,coconut,curry leaves,white urad dal (split),coconut oil,chana dal (bengal gram dal),peanuts (moongphali) fistful",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,80,5,570,veg
Karwar Style Ambade Udid Methi - Hog Plum Curry,Coastal Karnataka,"salt,coconut,asafoetida (hing),karela (bitter gourd pavakkai),hog plum (amtekai) (ambade),rice (raw rice),jaggery,black peppercorns,black urad dal (split),dry red chilli,mustard seeds,coriander (dhania) seeds,methi seeds (fenugreek seeds),turmeric powder,sunflower oil",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,90,3,455,veg
Roasted Cauliflower,South Indian Recipes,"herbs herbs choice like basil,salt,black pepper powder red chilli powder,anardana powder (pomegranate seed powder),cauliflower (gobi),virgin olive oil,garlic,cumin seeds (jeera),pomegranate molasses or,coriander powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Roasted_cauliflower.jpg,140,4.6,230,veg
Pain Viennois | Vienna Bread,European,"salt,water,dry yeast,sugar,vivatta maida bread flour,eggs brushing (or milk,milk powder,butter",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swapna_sunil/Pain_Vennois_Recipe.jpg,190,4.2,620,non-veg
Crunchy Ginger Capsicum Rice,Indian,"yellow bell pepper (capsicum),basmati rice,red bell pepper (capsicum),ginger,salt,sesame seeds (til seeds) mixed black white,green bell pepper (capsicum),green chillies,butter",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,120,4.1,490,veg
Bengali Chirer Payesh / Poha Pudding With Nolen Gur,Bengali Recipes,"salt,nolen gur brown sugar,cardamom (elaichi) podsseeds,poha (flattened rice),milk,saffron strands,raisins,mixed nuts almondscashews,rice flour",https://www.archanaskitchen.com/images/archanaskitchen/Indian_Sweets_Mithai/chirer-payesh-poha-pudding-recipe-with-nolen-gur.jpg,140,4.2,380,veg
Shanghai Style Chap Nian Gao s (Stir Fried Rice Cakes s),Chinese,"salt,corn flour,bok choy,carrot,dark soy sauce,sugar,bean paste,button mushrooms,rice flour,red chilli sauce,cabbage (patta gobi muttaikose),sunflower oil",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,140,3.2,900,veg
White Pumpkin Mor Kuzhambu - Kerala Style White Pumpkin Curry,Kerala Recipes,"salt,coconut,mustard seeds,vellai poosanikai (ash gourdwhite pumpkin),water,dry red chilli,curd,curry leaves,coconut oil,methi seeds (fenugreek seeds),black pepper powder,turmeric powder,green chillies",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,190,4.1,305,veg
Paneer and Green Peas Paratha - Paneer and Green Peas Paratha,North Indian Recipes,"turmeric powder,salt,wheat flour,mango powder powder,ginger green chilli,red chilli powder,water,oil,coriander powder,cheese crumble,green peas",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Paneer_and_Green_Peas_Paratha_Recipe_.jpg,130,4.4,495,veg
Elephant Yam Raita ( In Hindi),Indian,"salt,rye,ginger,green chilli,kali urad dal (split),coriander,elephant yam,curd,oil,asafetida",https://www.indianveggiedelight.com/wp-content/uploads/2017/06/cucumber-raita-recipe-featured-500x375.jpg,160,4.9,120,veg
Drunken Noodles - Drunken Noodles,Thai,"fish sauce,ginger,capsicum (green),capsicum (yellow),capsicum (red),thai basil leaves,cloves garlic,baby corn,soy sauce,sriracha sauce,green onion,rice noodles,brown sugar",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Donna_George/Drunken_Noodles_Recipe_With_Vegetables_-2_1600.jpg,220,3.9,535,non-veg
Chettinad Style Prawn Biryani,Chettinad,"basmati rice,black peppercorns,curry leaves,cumin seeds (jeera),turmeric powder,green chilli paste,sunflower oil,black cardamom (badi elaichi),ginger paste,cardamom (elaichi) podsseeds,garam masala powder,coconut,red chilli powder,dry red chilli,garlic paste,hung curd (greek yogurt),bay leaves (tej patta),ghee,shrimps prawns,cinnamon stick (dalchini),coriander powder",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,340,3.8,725,non-veg
Walnut and Flax Seed Trail Mix With Figs and Honey,Continental,"dried figs,flax seeds,peanuts (moongphali),walnuts,cinnamon powder (dalchini)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shyma_Menon/Walnut_and_Flax_Seeds_Trail_Mix_Recipe_With_Figs_and_Honey-3_1600.jpg,330,3.9,365,veg
Murgh Malaiwala - Chicken In Rich Creamy Gravy,North Indian Recipes,"salt,bay leaf (tej patta),ghee,milk,gram chicken,onion,lemon,badam (almond) paste,cardamom powder (elaichi),black pepper powder,cinnamon stick (dalchini),ginger paste,kasuri methi (dried fenugreek leaves),garlic paste",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,190,4.7,610,non-veg
Paal Kesari - South Indian Style Milk Kesari,South Indian Recipes,"cashew nuts,ghee roasting the rava,mixed dry fruits,cardamom (elaichi) podsseeds,ghee,milk,raisins,sugar,saffron strands ( using mortar pestle),sooji (semolina rava)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Uma_Raghuraman/Milk_Kesari_Recipe_Paal_Kesari_Recipe.jpg,140,4.4,350,veg
Spicy Lemon Chicken Kebab,Indian,"salt,red bell pepper (capsicum),red chilli flakes,virgin olive oil,onion,lemon,thyme leaves,black pepper powder,chicken breasts",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,80,3.9,345,non-veg
Paneer Butter Masala Biryani - Layered Paneer Butter Masala Biryani,North Indian Recipes,"tomato,cloves garlic,kasoori methi,onion,cardamom,salt,green chilli,cottage cheese cube,cinnamon,cashews,garam masala powder,star anise,cardamom powder,rice,red chilli powder,water,mint,coriander (dhania) leaves,ginger,ghee,cumin powder,bay leaf,salt oil,black pepper",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,290,4.5,765,veg
Gond Ke Ladoo - Edible Gum Ladoo,North Indian Recipes,"cashew nuts,wheat flour,ghee,dry coconut (kopra),sugar,badam (almond),goond (edible gum)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Goond_Ke_LadduEdible_Gum_Laddu.jpg,140,4.2,265,veg
Kobari Charu - Kobbari Charu,South Indian Recipes,"salt,coriander leaves,chana lentils,spoon turmeric powder,water,mustard,curry leaves,oil,coconut milk,green chillies,cumin seeds",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/5-jan/Kobbari_Chaaru_Recipe_Coconut_Milk_and_Dal_Sambar_Existing_Recipe-2.jpg,130,4.7,345,veg
Basil Tincture (Or) - Herbal Drink From Basil,Indian,"water,dry ginger powder,tulsi (holy basil),black pepper powder,palm sugar (panakalkandu)",https://cdn1.foodviva.com/static-content/food-images/juice-recipes/mango-juice/mango-juice.jpg,140,3.8,50,veg
Carrot Corn Mayo Pancake With Sandwich Spread,Continental,"baking powder,wheat flour,salt,coriander (dhania) leaves,black pepper powder,carrot,baking soda,curd,onion,del monte sandwich,sweet corn,eggs,green chillies,butter",https://www.southernliving.com/thmb/UW4kKKL-_M3WgP7pkL6Pb6lwcgM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Ham_Sandwich_011-1-49227336bc074513aaf8fdbde440eafe.jpg,330,4,675,non-veg
Tamil Nadu Style Spicy Egg Fry,Tamil Nadu,"salt,ginger,gram dal (pottukadalai),cloves garlic,black peppercorns,dry red chillies,eggs,sunflower oil",https://nutritionfacts.org/app/uploads/2025/05/69-14-is-one-egg-a-day-too-much-1200x675.jpg,120,4,505,non-veg
Chirer Dudh Puli - Bengali Style Baten Rice Dumpling Milk,Bengali Recipes,"palm jaggery date palm jaggery,coconut,poha (flattened rice),milk,sooji (semolina rava),flour (maida)",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,280,3.5,570,veg
Waffle Broth - Puppet's Yamarinta Crovy,South Indian Recipes,"urad dal papad,salt,tamarind water,asafoetida (hing),mustard seeds,jaggery,water,pearl onion (sambar onion),curry leaves,dry red chillies,gingelly oil,methi seeds (fenugreek seeds),turmeric powder,sambar powder",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Appalam_Vatha_Kuzhambun_recipe_-_South_Indian_Papad_ki_Sabzi_8_1600.jpg,80,4.3,250,veg
Kashmiri Style Modur Pulao With Pomegranate,Kashmiri,"cashew nuts,salt,cumin powder (jeera),cardamom (elaichi) podsseeds,ghee,anardana powder (pomegranate seed powder),milk,saffron strands,raisins,water,cinnamon stick (dalchini),badam (almond),basmati rice hour,dates,cloves (laung),sunflower oil",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,200,4.3,660,veg
North Indian Style Mushroom Matar Masala,North Indian Recipes,"tomato paste,green chilli,coriander powder,mustard seeds,asafoetida (hing),green peas (matar),red chilli powder,water,onion paste,ginger garlic paste,coriander (dhania) leaves,onion,cumin seeds (jeera),button mushrooms,turmeric powder,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/North_Indian_Style_Mushroom_Matar.jpg,170,4.2,370,veg
Dhania Chole Masala - Chickpeas In Fresh Coriander Gravy,North Indian Recipes,"salt,black salt,ginger,coriander (dhania) leaves,ghee,bay leaf (tej patta),cloves garlic,kabuli chana (white chickpeas),onion,lemon,cinnamon stick (dalchini),brown cardamom (badi elaichi),coriander powder,green chillies,garam masala powder",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Dhaniya_Chole_Masala_Curry_Mint_Coriander_Chana_Masala_5_1600.jpg,210,4.1,355,veg
Capsicum Masala Poriyal ( in Hindi),South Indian Recipes,"salt,peanuts roast,coconut,capsicum (green),capsicum (yellow),capsicum (red),mustard,curry leaves,cloves garlic un,dry red chillies,onion,oil,coriander (dhania) leaves,cumin seeds",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Padma_Veeranki/Tricolour_Capsicum_Masala_StirFry.jpg,200,3.5,465,veg
Kerala Style Raw Banana and Suran Kotu Curry - Kerala Style Plantain & Yam Thoran,Kerala Recipes,"turmeric powder,salt,green chilli,coconut,red chilli powder,cloves garlic,banana,mustard,oil,black gram,suran,cumin seeds,black pepper",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,190,4,255,veg
Cheese Stuffed Aloo Bonda,Indian,"coriander (dhania),salt,ginger,mustard seeds,asafoetida (hing),mozzarella cheese,gram flour (besan),onion,potato (aloo),turmeric powder,green chillies,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Lubna_Karim/Cheese_Stuffed_Aloo_Bonda.jpg,210,4,795,veg
Dahi Wale Paneer - Paneer In A Curd Gravy,North Indian Recipes,"tomato,red bell pepper (capsicum),red chillies,cumin powder (jeera),cashews almonds (paste),paneer,coriander (dhania) leaves,cloves garlic,onion,lemon,ginger chooped,gram curd,coriander powder,turmeric powder,butter,garam masala powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/bhagnarianju-yahoo.com/Paneer_Tikka_Masala_Curry.jpg,330,3.8,875,veg
Nutty Aloo Paratha,North Indian Recipes,"salt,wheat flour,cumin powder (jeera),coriander (dhania) leaves,paneer,ghee,raisins,water make pliable dough,red chilli powder green chillies,potato (aloo),spinach leaves (palak),garam masala powder,mixed nuts",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/6-march/Nutty_Aloo_Stuffed_Palak_Paratha_Recipe-1.jpg,260,4.1,540,veg
Chicken Tikka Taco Topped With Cheesy Garlic Mayo,Mexican,"re beans,nutralite cheesy garlic mayo,summer salad,tomato salsa,taco shells,hariyali chicken tikka",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,200,4.4,260,non-veg
Masalewali Turai Sabzi - Masalawali Turai Sabzi,North Indian Recipes,"tomato,turmeric powder,salt,ginger,coriander leaves,jaggery,red chilli powder,water,mustard,oil,spoon coriander powder,cumin seeds,trumpet",https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Recipe_Collection/Masala_Wali_Turai_Sabzi_Ridge_Gourd_Masala_North_indian_Recipe_5_1600_1600.jpg,270,5,240,veg
Pudina Mushroom And Soya Biryani,Indian,"ajwain (carom seeds),cloves garlic,onion,soy (nuggets),turmeric powder,green chillies,salt,cardamom (elaichi) podsseeds,mint leaves (pudina),star anise,garam masala powder,red chilli powder,curd,button mushrooms,ginger,ghee,bay leaf (tej patta),biryani masala,basmati rice spices infused water (spices include cinnamon,cinnamon stick (dalchini),cloves (laung)",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,170,4.3,605,veg
White Vegetable Kurma With Coconut & Cashew,South Indian Recipes,"cashew nuts,salt,coconut,fennel seeds (saunf),cardamom (elaichi) podsseeds,cauliflower (gobi),black peppercorns,carrot,ginger garlic paste,onion,poppy seeds,cinnamon stick (dalchini),cumin seeds (jeera),cloves (laung),potato (aloo),green chillies,star anise,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/WHITE_VEGETABLE_KURMA_edited.jpg,180,4.3,535,veg
Muttaikose Poriyal - Cabbage Stir fry With Coconut,South Indian Recipes,"salt,green chilli,mustard seeds,coconut,curry leaves,white urad dal (split),cabbage (patta gobi muttaikose)",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Cabbage_Poriyal_Recipe_1_1600.jpg,90,4.2,100,veg
Bengaluru Style Brinjal Gravy - For Biryani,Karnataka,"tomato,salt,mustard seeds,brinjal (baingan eggsplant),coriander (dhania) leaves,jaggery,red chilli powder,black peppercorns,ginger garlic paste,onion,tamarind,turmeric powder,sunflower oil",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,250,3.2,470,veg
PF Chang's Style Crispy Chicken Lettuce Wraps,Asian,"sweet spicy red chilli sauce (tomato chilli sauce),salt,soy sauce,iceberg lettuce,spring onion (bulb greens),chilli vinegar,garlic,black pepper powder,button mushrooms,red chilli sauce,chicken breasts cm cubes,sunflower oil",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,110,4.2,575,non-veg
Lemon Frozen Yogurt,Continental,"orange,orange two,curd,sugar,vanilla drops,lemon,turmeric powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Lemon_Frozen_Yogurt.jpg,280,4.2,90,veg
Paneer Capsicum Sandwich,Continental,"wheat brown bread,salt,green chilli,paneer,chaat masala powder,black pepper powder,green bell pepper (capsicum),butter",https://www.southernliving.com/thmb/UW4kKKL-_M3WgP7pkL6Pb6lwcgM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Ham_Sandwich_011-1-49227336bc074513aaf8fdbde440eafe.jpg,480,5,665,veg
Dry Suran Masala Vegetable,North Indian Recipes,"salt,elephant yam (suransenairatalu),ginger,cumin powder (jeera),red chilli powder,curry leaves,onion,garlic,cumin seeds (jeera),black pepper powder,coriander powder,turmeric powder,green chillies,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Sukhi_Suran_Masala_Sabzi_Recipe_-_Sukhi_Masala_Jimikand_5_1600.jpg,120,4.1,345,veg
One Pot Pressure Cooker Chicken Curry - One Pot Pressure Cooker Chicken Curry,South Indian Recipes,"tomato,turmeric powder,salt,ginger,red chilli powder,water,curry leaves,garlic,onion,coriander powder,coconut oil,chicken breast,garam masala powder",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,130,4.4,525,non-veg
Lauki Ka Salan - Bottle Gourd Salan,Andhra,"tomato,salt,ginger,tamarind water,mustard seeds,coconut,red chilli powder,cloves garlic,coriander (dhania) leaves,onion,bottle gourd (lauki),cumin seeds (jeera),methi seeds (fenugreek seeds),peanuts (moongphali),sesame seeds (til seeds),coriander powder,turmeric powder,green chillies,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Lauki_Ka_Salan_Recipe_Bottle_Gourd_Tangy_Peanut_Curry-7_1600.jpg,190,4.2,425,veg
